COURSE,F18_LEARNING,E18_LEARNING,F19_LEARNING,E19_LEARNING,F20_LEARNING,E20_LEARNING,F21_LEARNING,E21_LEARNING,F22_LEARNING,F18_MOTIVATION,E18_MOTIVATION,F19_MOTIVATION,E19_MOTIVATION,F20_MOTIVATION,E20_MOTIVATION,F21_MOTIVATION,E21_MOTIVATION,F22_MOTIVATION,F18_FEEDBACK,E18_FEEDBACK,F19_FEEDBACK,E19_FEEDBACK,F20_FEEDBACK,E20_FEEDBACK,F21_FEEDBACK,E21_FEEDBACK,F22_FEEDBACK,F18_WORKLOAD,E18_WORKLOAD,F19_WORKLOAD,E19_WORKLOAD,F20_WORKLOAD,E20_WORKLOAD,F21_WORKLOAD,E21_WORKLOAD,F22_WORKLOAD
46W27,"[1, 1, 0, 6, 9]",,"[0, 0, 0, 0, 4]",,"[0, 0, 0, 0, 1]",,"[0, 0, 1, 4, 8]",,"[0, 2, 1, 4, 8]","[2, 0, 0, 8, 7]",,"[0, 0, 0, 1, 3]",,"[0, 0, 0, 0, 1]",,"[0, 1, 1, 3, 8]",,"[1, 1, 2, 3, 8]","[2, 1, 4, 6, 3]",,"[0, 0, 2, 0, 2]",,"[0, 0, 0, 1, 0]",,"[0, 1, 1, 2, 9]",,"[1, 1, 4, 3, 6]","[1, 1, 10, 2, 3]",,"[0, 0, 2, 1, 1]",,"[0, 0, 1, 0, 0]",,"[0, 3, 5, 4, 1]",,"[0, 1, 5, 6, 3]"
46W31,,"[0, 2, 1, 2, 4]",,"[0, 0, 0, 0, 4]",,"[0, 0, 0, 0, 3]",,"[0, 0, 1, 3, 6]",,,"[0, 2, 1, 2, 4]",,"[0, 0, 0, 0, 4]",,"[0, 0, 0, 1, 2]",,"[0, 0, 0, 3, 6]",,,"[0, 3, 2, 0, 4]",,"[0, 0, 0, 0, 4]",,"[0, 0, 0, 1, 2]",,"[0, 0, 2, 2, 6]",,,"[0, 1, 8, 0, 0]",,"[0, 0, 4, 0, 0]",,"[0, 0, 1, 2, 0]",,"[0, 2, 1, 5, 2]",
46W34,,"[1, 2, 0, 2, 4]",,"[0, 0, 2, 1, 2]",,"[0, 0, 1, 1, 2]",,"[0, 1, 2, 5, 2]",,,"[3, 1, 2, 2, 1]",,"[0, 0, 1, 2, 2]",,"[0, 0, 1, 3, 0]",,"[1, 0, 1, 6, 2]",,,"[0, 1, 3, 3, 2]",,"[0, 0, 0, 2, 3]",,"[0, 0, 0, 3, 1]",,"[1, 2, 0, 7, 0]",,,"[0, 0, 2, 1, 6]",,"[0, 0, 2, 0, 3]",,"[0, 0, 0, 1, 3]",,"[0, 0, 4, 4, 2]",
46W37,,"[0, 0, 1, 4, 5]",,"[0, 1, 0, 0, 3]",,"[0, 0, 0, 1, 1]",,"[0, 1, 2, 2, 3]",,,"[0, 0, 0, 6, 4]",,"[0, 0, 0, 1, 3]",,"[0, 0, 0, 1, 1]",,"[1, 0, 0, 4, 3]",,,"[0, 0, 4, 2, 4]",,"[0, 0, 0, 0, 4]",,"[0, 0, 0, 1, 1]",,"[0, 1, 1, 2, 4]",,,"[0, 5, 4, 1, 0]",,"[0, 0, 0, 3, 1]",,"[0, 0, 0, 2, 0]",,"[0, 0, 2, 4, 2]",
47201,"[0, 1, 4, 2, 2]",,"[1, 6, 6, 7, 5]",,"[1, 9, 10, 4, 4]",,"[0, 4, 4, 19, 16]",,"[0, 2, 3, 17, 11]","[0, 2, 1, 5, 1]",,"[0, 3, 9, 11, 2]",,"[9, 7, 4, 6, 2]",,"[2, 6, 12, 15, 8]",,"[1, 3, 8, 17, 4]","[0, 1, 4, 3, 1]",,"[1, 3, 11, 8, 2]",,"[8, 8, 5, 4, 3]",,"[3, 13, 11, 9, 6]",,"[2, 5, 11, 9, 6]","[0, 3, 4, 1, 1]",,"[1, 5, 18, 1, 0]",,"[0, 6, 16, 3, 3]",,"[2, 8, 26, 6, 1]",,"[1, 8, 15, 5, 3]"
47202,,"[0, 6, 13, 12, 10]",,"[5, 8, 16, 23, 12]",,"[0, 1, 10, 7, 11]",,"[0, 9, 11, 15, 9]","[3, 10, 13, 20, 11]",,"[6, 9, 6, 14, 6]",,"[10, 17, 14, 15, 8]",,"[0, 2, 12, 7, 8]",,"[5, 11, 8, 12, 6]","[9, 11, 16, 14, 7]",,"[7, 13, 15, 4, 2]",,"[22, 13, 18, 7, 4]",,"[4, 10, 7, 3, 5]",,"[6, 20, 12, 2, 2]","[10, 15, 15, 14, 3]",,"[4, 15, 19, 2, 1]",,"[8, 19, 30, 6, 1]",,"[3, 10, 16, 0, 0]",,"[4, 12, 21, 3, 1]","[7, 7, 29, 10, 4]"
47203,,"[2, 5, 8, 6, 8]",,"[0, 2, 4, 7, 3]",,"[1, 0, 0, 5, 3]",,"[0, 3, 7, 8, 4]",,,"[3, 7, 10, 4, 5]",,"[1, 1, 2, 5, 7]",,"[1, 1, 2, 1, 4]",,"[0, 7, 3, 8, 4]",,,"[5, 7, 8, 5, 4]",,"[0, 1, 6, 6, 3]",,"[1, 0, 0, 2, 6]",,"[0, 3, 6, 7, 6]",,,"[4, 1, 17, 4, 3]",,"[0, 2, 8, 6, 0]",,"[0, 2, 4, 3, 0]",,"[0, 2, 17, 3, 0]",
47205,"[0, 1, 0, 5, 1]",,"[2, 3, 5, 4, 3]",,"[0, 3, 4, 7, 3]",,"[2, 1, 3, 2, 0]",,"[1, 3, 3, 0, 0]","[0, 2, 1, 4, 0]",,"[2, 3, 6, 4, 2]",,"[0, 3, 6, 4, 4]",,"[3, 3, 1, 1, 0]",,"[2, 3, 1, 1, 0]","[0, 2, 2, 3, 0]",,"[3, 3, 6, 3, 1]",,"[0, 6, 2, 6, 3]",,"[2, 0, 4, 2, 0]",,"[1, 0, 2, 4, 0]","[0, 0, 7, 0, 0]",,"[1, 1, 14, 1, 0]",,"[1, 2, 7, 5, 2]",,"[0, 2, 1, 3, 2]",,"[0, 0, 2, 1, 4]"
47209,,,,"[0, 0, 0, 2, 2]",,"[0, 0, 1, 7, 4]",,"[0, 0, 0, 2, 4]",,,,,"[0, 0, 0, 2, 2]",,"[0, 1, 0, 6, 5]",,"[0, 0, 1, 1, 4]",,,,,"[0, 0, 1, 0, 3]",,"[0, 0, 2, 4, 6]",,"[0, 0, 0, 3, 3]",,,,,"[0, 0, 3, 1, 0]",,"[1, 1, 9, 1, 0]",,"[0, 3, 3, 0, 0]",
47210,,,,,,,"[0, 1, 2, 3, 1]",,"[0, 0, 1, 3, 1]",,,,,,,"[1, 0, 0, 6, 0]",,"[0, 0, 3, 1, 1]",,,,,,,"[1, 0, 2, 4, 0]",,"[0, 0, 2, 2, 1]",,,,,,,"[0, 2, 3, 1, 1]",,"[0, 0, 4, 0, 1]"
47211,,,,,,"[1, 3, 4, 16, 5]",,"[0, 1, 3, 12, 6]",,,,,,,"[4, 2, 8, 11, 4]",,"[0, 3, 5, 9, 5]",,,,,,,"[11, 8, 4, 4, 2]",,"[1, 4, 4, 7, 6]",,,,,,,"[1, 4, 18, 5, 1]",,"[0, 3, 15, 4, 0]",
47212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47301,"[0, 1, 3, 11, 5]",,"[1, 2, 1, 5, 5]",,"[1, 3, 5, 12, 9]",,"[1, 0, 5, 10, 10]",,"[1, 0, 5, 16, 13]","[1, 0, 4, 10, 5]",,"[2, 0, 1, 6, 5]",,"[1, 7, 10, 5, 7]",,"[2, 3, 6, 7, 7]",,"[2, 3, 4, 12, 13]","[0, 2, 6, 9, 3]",,"[0, 3, 1, 4, 5]",,"[10, 4, 7, 6, 3]",,"[4, 7, 3, 5, 6]",,"[0, 5, 11, 9, 9]","[0, 4, 12, 3, 1]",,"[1, 3, 8, 2, 0]",,"[1, 4, 21, 1, 3]",,"[2, 5, 12, 4, 2]",,"[0, 2, 26, 5, 1]"
47302,,"[0, 0, 0, 2, 2]",,"[0, 0, 0, 1, 3]",,"[0, 0, 0, 1, 7]",,"[0, 0, 0, 0, 7]",,,"[0, 0, 2, 2, 0]",,"[0, 0, 1, 0, 3]",,"[0, 0, 1, 2, 5]",,"[0, 0, 0, 0, 7]",,,"[0, 0, 2, 1, 1]",,"[0, 0, 1, 1, 2]",,"[0, 0, 2, 4, 2]",,"[0, 0, 0, 1, 6]",,,"[0, 0, 3, 1, 0]",,"[0, 0, 0, 3, 1]",,"[0, 0, 7, 1, 0]",,"[0, 0, 5, 1, 1]",
47304,"[1, 0, 1, 4, 0]",,"[0, 0, 1, 1, 5]",,"[0, 0, 1, 3, 4]",,"[1, 0, 1, 1, 6]",,"[1, 0, 2, 3, 8]","[1, 2, 1, 2, 0]",,"[0, 0, 2, 2, 3]",,"[0, 0, 2, 4, 2]",,"[1, 0, 2, 1, 4]",,"[1, 0, 2, 4, 6]","[1, 2, 1, 2, 0]",,"[0, 1, 1, 3, 2]",,"[1, 0, 3, 2, 2]",,"[0, 0, 1, 4, 3]",,"[1, 0, 2, 5, 5]","[1, 0, 4, 0, 1]",,"[0, 2, 1, 4, 0]",,"[0, 0, 3, 4, 1]",,"[0, 0, 4, 3, 1]",,"[0, 0, 8, 3, 2]"
47305,"[2, 1, 2, 1, 1]",,"[0, 1, 1, 4, 4]",,"[0, 1, 2, 1, 7]",,"[0, 1, 0, 3, 4]",,"[0, 2, 2, 2, 15]","[4, 1, 1, 1, 0]",,"[1, 1, 2, 3, 3]",,"[0, 3, 1, 4, 3]",,"[0, 1, 1, 2, 4]",,"[0, 1, 2, 7, 10]","[3, 2, 1, 1, 0]",,"[1, 1, 3, 2, 3]",,"[0, 6, 2, 2, 1]",,"[0, 3, 2, 1, 3]",,"[0, 2, 5, 8, 5]","[0, 2, 3, 2, 0]",,"[0, 1, 4, 4, 1]",,"[0, 0, 3, 5, 3]",,"[0, 0, 4, 2, 3]",,"[0, 0, 7, 10, 3]"
47309,,,,,,"[0, 0, 0, 2, 5]",,,"[0, 0, 0, 2, 4]",,,,,,"[0, 0, 1, 2, 4]",,,"[0, 0, 0, 1, 5]",,,,,,"[0, 0, 0, 3, 4]",,,"[0, 0, 0, 1, 5]",,,,,,"[0, 0, 3, 3, 1]",,,"[0, 0, 4, 1, 1]"
47310,,"[0, 0, 0, 1, 4]",,"[0, 1, 0, 4, 4]",,"[0, 1, 2, 2, 5]",,"[0, 0, 2, 2, 1]",,,"[0, 0, 2, 0, 2]",,"[0, 1, 1, 4, 3]",,"[0, 0, 3, 5, 2]",,"[0, 0, 2, 3, 0]",,,"[0, 0, 1, 1, 3]",,"[2, 2, 3, 1, 1]",,"[0, 2, 3, 5, 0]",,"[0, 1, 2, 1, 1]",,,"[0, 1, 2, 2, 0]",,"[0, 3, 3, 2, 1]",,"[0, 0, 3, 5, 2]",,"[0, 0, 3, 2, 0]",
47313,,,,,"[0, 0, 0, 0, 0]",,"[0, 0, 0, 5, 4]",,,,,,,"[0, 0, 0, 0, 0]",,"[0, 0, 2, 3, 4]",,,,,,,"[0, 0, 0, 0, 0]",,"[0, 1, 4, 2, 2]",,,,,,,"[0, 0, 0, 0, 0]",,"[0, 0, 8, 0, 1]",,
47317,"[0, 1, 0, 1, 2]",,"[0, 0, 1, 2, 3]",,"[0, 0, 1, 4, 2]",,"[0, 0, 0, 1, 1]",,,"[0, 1, 0, 1, 2]",,"[0, 0, 0, 2, 4]",,"[0, 0, 1, 2, 4]",,"[0, 0, 0, 2, 0]",,,"[0, 1, 1, 1, 1]",,"[0, 0, 1, 0, 5]",,"[1, 0, 1, 1, 4]",,"[0, 0, 1, 0, 1]",,,"[0, 2, 2, 0, 0]",,"[0, 1, 5, 0, 0]",,"[1, 3, 1, 0, 2]",,"[0, 0, 2, 0, 0]",,
47319,"[0, 1, 1, 15, 9]",,"[0, 0, 0, 6, 5]",,"[0, 1, 1, 7, 3]",,"[2, 4, 5, 8, 5]",,"[0, 1, 4, 13, 10]","[0, 3, 5, 9, 9]",,"[0, 1, 2, 3, 5]",,"[0, 1, 2, 7, 2]",,"[3, 5, 6, 6, 4]",,"[0, 4, 3, 14, 7]","[0, 3, 10, 4, 9]",,"[3, 0, 2, 2, 4]",,"[1, 5, 2, 3, 1]",,"[6, 6, 7, 2, 3]",,"[4, 5, 7, 9, 3]","[2, 5, 17, 2, 0]",,"[0, 1, 9, 1, 0]",,"[0, 1, 5, 6, 0]",,"[0, 4, 11, 7, 1]",,"[0, 2, 18, 5, 3]"
47325,"[0, 0, 1, 2, 4]",,,,"[0, 0, 0, 1, 5]",,"[0, 0, 0, 1, 2]",,"[0, 0, 0, 6, 5]","[0, 0, 1, 5, 1]",,,,"[0, 0, 1, 2, 3]",,"[0, 0, 0, 1, 2]",,"[0, 1, 0, 6, 4]","[0, 0, 3, 2, 2]",,,,"[0, 0, 0, 2, 4]",,"[1, 0, 0, 2, 0]",,"[1, 4, 0, 3, 3]","[0, 4, 3, 0, 0]",,,,"[0, 0, 5, 0, 1]",,"[1, 0, 1, 1, 0]",,"[0, 1, 5, 5, 0]"
47330,,,,"[2, 6, 12, 14, 9]",,"[8, 6, 18, 19, 5]",,"[4, 2, 6, 26, 23]",,,,,"[8, 6, 9, 9, 11]",,"[9, 13, 11, 19, 4]",,"[4, 10, 12, 22, 12]",,,,,"[13, 10, 6, 4, 10]",,"[10, 9, 17, 17, 3]",,"[7, 12, 15, 11, 14]",,,,,"[0, 2, 22, 11, 8]",,"[1, 4, 23, 11, 17]",,"[0, 4, 14, 22, 18]",
47331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47332,,,,,"[0, 1, 1, 3, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 3, 3]",,"[0, 1, 1, 2, 1]",,,,,"[0, 0, 1, 3, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 1, 4]",,"[1, 0, 0, 0, 4]",,,,,"[0, 0, 1, 1, 3]","[0, 0, 0, 0, 0]","[0, 0, 1, 1, 3]",,"[1, 1, 1, 2, 0]",,,,,"[0, 0, 3, 2, 0]","[0, 0, 0, 0, 0]","[0, 0, 3, 0, 1]",,"[0, 1, 2, 2, 0]"
47333,,,,,,"[0, 0, 1, 5, 6]",,"[0, 1, 2, 2, 4]",,,,,,,"[0, 2, 0, 6, 4]",,"[0, 3, 1, 2, 3]",,,,,,,"[0, 1, 0, 5, 6]",,"[1, 0, 0, 3, 5]",,,,,,,"[0, 1, 4, 5, 2]",,"[0, 1, 5, 1, 1]",
47334,,,,,,,,,"[0, 0, 4, 4, 7]",,,,,,,,,"[0, 2, 0, 5, 8]",,,,,,,,,"[0, 3, 3, 2, 7]",,,,,,,,,"[0, 2, 7, 4, 2]"
47335,,,,,,,,"[0, 0, 3, 2, 2]",,,,,,,,,"[1, 0, 1, 3, 2]",,,,,,,,,"[0, 0, 1, 5, 1]",,,,,,,,,"[0, 0, 5, 2, 0]",
47336,,,,,,,"[0, 0, 1, 0, 5]",,"[0, 0, 3, 2, 0]",,,,,,,"[0, 0, 0, 3, 3]",,"[0, 0, 3, 2, 0]",,,,,,,"[0, 0, 4, 1, 1]",,"[0, 4, 1, 0, 0]",,,,,,,"[0, 0, 6, 0, 0]",,"[0, 2, 3, 0, 0]"
47337,,,,,,,,,"[1, 0, 1, 5, 1]",,,,,,,,,"[1, 1, 0, 6, 0]",,,,,,,,,"[1, 0, 1, 2, 4]",,,,,,,,,"[0, 0, 7, 1, 0]"
47338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47507,,"[0, 0, 0, 0, 2]",,"[0, 0, 0, 0, 0]",,,,,,,"[0, 0, 0, 1, 1]",,"[0, 0, 0, 0, 0]",,,,,,,"[0, 0, 0, 1, 1]",,"[0, 0, 0, 0, 0]",,,,,,,"[0, 0, 2, 0, 0]",,"[0, 0, 0, 0, 0]",,,,,
47508,,"[0, 1, 0, 0, 0]",,,,,,,,,"[0, 0, 1, 0, 0]",,,,,,,,,"[0, 1, 0, 0, 0]",,,,,,,,,"[0, 0, 1, 0, 0]",,,,,,,
47509,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]",,,,,
47511,,,"[0, 1, 0, 3, 4]",,,,"[0, 1, 0, 1, 10]",,"[0, 0, 0, 4, 5]",,,"[0, 1, 2, 0, 5]",,,,"[0, 0, 1, 0, 11]",,"[0, 0, 1, 4, 4]",,,"[2, 0, 2, 2, 2]",,,,"[0, 2, 1, 2, 7]",,"[0, 1, 0, 6, 2]",,,"[0, 0, 1, 4, 3]",,,,"[1, 1, 9, 0, 1]",,"[0, 1, 5, 1, 2]"
47513,,"[0, 2, 0, 5, 5]",,"[0, 0, 0, 1, 0]",,"[0, 0, 2, 3, 7]",,"[0, 0, 0, 8, 10]",,,"[1, 0, 3, 3, 5]",,"[0, 0, 0, 1, 0]",,"[0, 0, 3, 5, 4]",,"[0, 0, 1, 9, 8]",,,"[0, 0, 3, 3, 6]",,"[0, 0, 0, 1, 0]",,"[0, 0, 1, 1, 10]",,"[0, 0, 1, 2, 14]",,,"[1, 2, 9, 0, 0]",,"[0, 0, 1, 0, 0]",,"[0, 1, 9, 2, 0]",,"[1, 0, 11, 5, 1]",
47514,,"[1, 1, 1, 3, 3]",,"[0, 1, 0, 5, 4]",,"[0, 0, 4, 11, 3]",,"[0, 1, 3, 2, 6]",,,"[2, 0, 2, 4, 1]",,"[0, 0, 5, 3, 2]",,"[0, 1, 5, 11, 1]",,"[0, 4, 1, 4, 3]",,,"[1, 1, 3, 1, 2]",,"[0, 0, 3, 5, 2]",,"[0, 3, 5, 3, 7]",,"[0, 3, 2, 4, 3]",,,"[0, 0, 7, 0, 2]",,"[1, 1, 7, 1, 0]",,"[0, 0, 10, 8, 0]",,"[0, 0, 6, 4, 2]",
47516,,,,"[0, 0, 2, 3, 0]",,"[0, 0, 0, 3, 2]",,"[0, 1, 0, 1, 1]",,,,,"[0, 1, 2, 1, 1]",,"[0, 0, 0, 4, 1]",,"[0, 1, 0, 1, 1]",,,,,"[0, 1, 1, 2, 1]",,"[0, 0, 0, 1, 4]",,"[0, 0, 1, 2, 0]",,,,,"[0, 1, 3, 1, 0]",,"[0, 1, 2, 2, 0]",,"[0, 0, 0, 2, 1]",
47517,,,"[1, 0, 2, 6, 2]",,"[0, 0, 1, 11, 11]",,"[0, 1, 2, 17, 16]",,"[1, 0, 2, 8, 5]",,,"[0, 2, 2, 5, 2]",,"[0, 0, 2, 3, 18]",,"[0, 2, 0, 8, 25]",,"[1, 1, 0, 7, 7]",,,"[0, 1, 2, 5, 3]",,"[0, 0, 0, 1, 22]",,"[1, 1, 0, 2, 32]",,"[0, 1, 1, 0, 14]",,,"[0, 1, 10, 0, 0]",,"[0, 3, 17, 2, 1]",,"[1, 0, 23, 9, 3]",,"[0, 1, 13, 1, 1]"
47519,,,,,"[0, 0, 0, 0, 4]",,"[0, 2, 3, 7, 7]",,"[1, 0, 3, 5, 3]",,,,,"[0, 0, 0, 1, 3]",,"[2, 1, 6, 4, 6]",,"[0, 3, 0, 5, 4]",,,,,"[0, 0, 0, 1, 3]",,"[1, 2, 5, 6, 5]",,"[1, 0, 3, 2, 6]",,,,,"[0, 1, 3, 0, 0]",,"[1, 5, 12, 1, 0]",,"[0, 2, 5, 3, 2]"
47520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88383,"[0, 0, 0, 2, 0]","[0, 1, 0, 3, 3]","[0, 1, 1, 1, 2]","[0, 0, 5, 4, 4]","[0, 0, 3, 9, 4]","[0, 0, 0, 2, 3]","[0, 0, 0, 0, 1]","[0, 1, 1, 4, 1]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]","[0, 1, 2, 2, 2]","[0, 1, 0, 1, 3]","[0, 2, 1, 7, 3]","[0, 0, 3, 9, 4]","[0, 0, 0, 1, 4]","[0, 0, 1, 0, 0]","[0, 1, 1, 4, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]","[0, 1, 2, 1, 3]","[0, 0, 2, 2, 1]","[1, 1, 5, 1, 5]","[0, 1, 4, 3, 8]","[2, 0, 1, 1, 1]","[0, 0, 0, 0, 1]","[1, 1, 2, 1, 2]","[1, 1, 0, 0, 0]","[0, 1, 1, 0, 0]","[0, 0, 6, 1, 0]","[2, 0, 2, 1, 0]","[2, 2, 7, 2, 0]","[3, 1, 9, 2, 1]","[0, 1, 3, 1, 0]","[0, 1, 0, 0, 0]","[1, 1, 5, 0, 0]","[0, 1, 1, 0, 0]"
88553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU002,,,,"[1, 1, 6, 11, 31]",,,,,,,,,"[3, 4, 15, 16, 12]",,,,,,,,,"[12, 13, 12, 7, 6]",,,,,,,,,"[0, 7, 17, 21, 5]",,,,,
KU003,"[0, 0, 1, 7, 15]",,,,,,,,,"[0, 0, 11, 5, 7]",,,,,,,,,"[2, 6, 7, 4, 4]",,,,,,,,,"[1, 2, 11, 5, 4]",,,,,,,,
KU004,"[1, 0, 2, 4, 0]",,,,"[0, 0, 3, 5, 1]",,"[0, 0, 2, 2, 4]",,"[0, 1, 3, 4, 2]","[0, 1, 5, 0, 0]",,,,"[0, 0, 2, 2, 5]",,"[0, 0, 0, 2, 5]",,"[0, 2, 2, 2, 2]","[1, 1, 4, 0, 0]",,,,"[0, 0, 0, 4, 5]",,"[0, 0, 0, 2, 5]",,"[0, 0, 4, 3, 1]","[1, 4, 1, 0, 0]",,,,"[0, 4, 4, 0, 1]",,"[0, 2, 4, 1, 0]",,"[1, 2, 3, 1, 0]"
KU005,,,,"[0, 0, 0, 2, 1]",,,,,,,,,"[0, 0, 1, 2, 0]",,,,,,,,,"[1, 1, 0, 0, 1]",,,,,,,,,"[0, 0, 3, 0, 0]",,,,,
KU006,"[0, 0, 0, 2, 1]",,,,,,"[0, 0, 0, 1, 5]",,"[0, 0, 0, 1, 4]","[0, 1, 1, 1, 0]",,,,,,"[0, 0, 0, 3, 3]",,"[0, 0, 1, 1, 3]","[0, 0, 2, 0, 0]",,,,,,"[1, 0, 1, 3, 1]",,"[0, 1, 2, 1, 1]","[0, 1, 2, 0, 0]",,,,,,"[0, 1, 4, 1, 0]",,"[0, 0, 3, 1, 1]"
KU010,,,,"[0, 0, 1, 1, 1]",,"[0, 0, 1, 3, 7]",,"[0, 0, 0, 5, 0]",,,,,"[0, 0, 0, 2, 1]",,"[0, 0, 0, 5, 6]",,"[0, 0, 1, 2, 2]",,,,,"[0, 0, 0, 1, 2]",,"[0, 0, 0, 3, 8]",,"[0, 0, 0, 3, 2]",,,,,"[0, 1, 1, 1, 0]",,"[0, 2, 5, 3, 1]",,"[0, 2, 3, 0, 0]",
KU011,,,,"[0, 2, 4, 5, 8]",,,,,,,,,"[2, 4, 2, 7, 4]",,,,,,,,,"[8, 8, 1, 0, 2]",,,,,,,,,"[0, 0, 2, 7, 10]",,,,,
KU012,,,,"[0, 0, 1, 2, 2]",,,,,,,,,"[0, 0, 2, 1, 2]",,,,,,,,,"[0, 0, 0, 1, 4]",,,,,,,,,"[0, 2, 3, 0, 0]",,,,,
KU015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU101,,,,"[3, 3, 9, 8, 8]",,,,,,,,,"[8, 14, 7, 1, 1]",,,,,,,,,"[17, 8, 4, 2, 0]",,,,,,,,,"[0, 0, 3, 7, 21]",,,,,
KU103,"[1, 0, 0, 1, 1]",,,,,,,,,"[1, 0, 1, 1, 0]",,,,,,,,,"[1, 0, 1, 1, 0]",,,,,,,,,"[0, 2, 1, 0, 0]",,,,,,,,
KU105,"[1, 0, 0, 4, 0]",,,"[0, 0, 1, 2, 2]",,"[0, 0, 4, 2, 2]",,"[0, 0, 0, 1, 1]",,"[1, 0, 3, 1, 0]",,,"[0, 0, 0, 1, 4]",,"[0, 1, 2, 5, 0]",,"[0, 0, 0, 1, 1]",,"[0, 0, 1, 3, 1]",,,"[0, 0, 1, 1, 3]",,"[0, 1, 1, 3, 3]",,"[0, 0, 0, 1, 1]",,"[0, 2, 3, 0, 0]",,,"[0, 1, 2, 2, 0]",,"[0, 0, 6, 1, 1]",,"[0, 0, 0, 2, 0]",
KU112,,,,,,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]",,,,,,,,,"[0, 0, 0, 0, 0]"
KU113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU115,,,,"[0, 0, 1, 1, 1]",,,,,,,,,"[0, 0, 3, 0, 0]",,,,,,,,,"[1, 0, 2, 0, 0]",,,,,,,,,"[0, 1, 1, 0, 1]",,,,,
KU180,,,,"[0, 0, 0, 3, 0]",,,,,,,,,"[0, 0, 0, 3, 0]",,,,,,,,,"[0, 0, 0, 3, 0]",,,,,,,,,"[0, 0, 1, 2, 0]",,,,,
KU181,"[0, 0, 0, 2, 1]",,,,,,,,,"[0, 0, 1, 2, 0]",,,,,,,,,"[0, 0, 1, 1, 1]",,,,,,,,,"[0, 0, 2, 1, 0]",,,,,,,,
62000,,"[2, 4, 1, 12, 12]",,"[1, 0, 4, 10, 7]",,"[0, 0, 4, 12, 5]",,"[0, 0, 6, 8, 5]",,,"[2, 0, 7, 12, 9]",,"[1, 4, 2, 7, 8]",,"[0, 4, 4, 10, 3]",,"[0, 5, 5, 5, 2]",,,"[1, 4, 11, 11, 4]",,"[4, 6, 9, 2, 1]",,"[1, 8, 3, 6, 3]",,"[2, 5, 4, 1, 5]",,,"[2, 7, 17, 5, 0]",,"[1, 3, 12, 5, 1]",,"[1, 4, 11, 3, 2]",,"[0, 3, 10, 4, 0]",
62004,,"[1, 6, 6, 10, 1]",,"[0, 1, 3, 19, 7]",,"[0, 0, 1, 13, 8]",,"[0, 4, 4, 16, 6]",,,"[1, 8, 7, 7, 1]",,"[1, 2, 9, 13, 5]",,"[0, 1, 2, 11, 8]",,"[0, 4, 8, 13, 5]",,,"[8, 8, 7, 1, 0]",,"[1, 8, 13, 7, 1]",,"[1, 3, 4, 11, 3]",,"[1, 3, 10, 8, 8]",,,"[0, 2, 14, 2, 5]",,"[1, 3, 16, 9, 1]",,"[0, 1, 9, 12, 0]",,"[2, 2, 13, 12, 1]",
